bin, cx, cy, cz, volume, rel. src, strength, vol. strength
452, 0, 219.425, -74.5291, 51.4332, 0, 0, 0
453, 0, 219.425, -77.5128, 51.4316, 0, 0, 0
454, 0, 219.425, -80.4965, 51.4316, 0, 0, 0
455, 0, 219.425, -83.4803, 51.4333, 0, 0, 0
456, 0, 218.425, 83.6088, 51.1989, 0, 0, 0
457, 0, 218.425, 80.6251, 51.1973, 0, 0, 0
458, 0, 218.425, 77.6414, 51.1973, 0, 0, 0
459, 0, 218.425, 74.6576, 51.1989, 0, 0, 0
460, 0, 218.425, 71.6739, 51.1973, 0, 0, 0
461, 0, 218.425, 68.6902, 51.1973, 0, 0, 0
462, 0, 218.425, 65.7064, 51.199, 0, 0, 0
463, 0, 218.425, 62.7227, 51.1971, 0, 0, 0
464, 0, 218.425, 59.739, 51.1973, 0, 0, 0
465, 0, 218.425, 56.7552, 51.199, 0, 0, 0
466, 0, 218.425, 53.7714, 51.1973, 0, 0, 0
467, 0, 218.425, 50.7877, 51.1972, 0, 0, 0
468, 0, 218.425, 47.804, 51.1989, 0, 0, 0
469, 0, 218.425, 44.8203, 51.1972, 0, 0, 0
470, 0, 218.425, 41.8366, 51.1973, 0, 0, 0
471, 0, 218.425, 38.8528, 51.1989, 0, 0, 0
472, 0, 218.425, 35.8691, 51.1973, 0, 0, 0
473, 0, 218.425, 32.8854, 51.1972, 0, 0, 0
474, 0, 218.425, 29.9016, 51.199, 0, 0, 0
475, 0, 218.425, 26.9178, 51.1972, 0, 0, 0
476, 0, 218.425, 23.9342, 51.1972, 0, 0, 0
477, 0, 218.425, 20.9504, 51.199, 0, 0, 0
478, 0, 218.425, 17.9666, 51.1972, 0, 0, 0
479, 0, 218.425, 14.9829, 51.1972, 0, 0, 0
480, 0, 218.425, 11.9992, 51.199, 0, 0, 0
481, 0, 218.425, 9.01545, 51.1974, 0, 0, 0
482, 0, 218.425, 6.03172, 51.1979, 0, 0, 0
483, 0, 218.425, 3.04798, 51.1977, 0, 0, 0
484, 0, 218.425, 0.06425, 51.1979, 0, 0, 0
485, 0, 218.425, -2.91948, 51.1977, 0, 0, 0
486, 0, 218.425, -5.90321, 51.1977, 0, 0, 0
487, 0, 218.425, -8.88694, 51.1976, 0, 0, 0
488, 0, 218.425, -11.8707, 51.1972, 0, 0, 0
489, 0, 218.425, -14.8544, 51.1989, 0, 0, 0
490, 0, 218.425, -17.8381, 51.1972, 0, 0, 0
491, 0, 218.425, -20.8219, 51.199, 0, 0, 0
492, 0, 218.425, -23.8056, 51.1972, 0, 0, 0
493, 0, 218.425, -26.7893, 51.1973, 0, 0, 0
494, 0, 218.425, -29.7731, 51.1989, 0, 0, 0
495, 0, 218.425, -32.7569, 51.1973, 0, 0, 0
496, 0, 218.425, -35.7405, 51.1972, 0, 0, 0
497, 0, 218.425, -38.7243, 51.1989, 0, 0, 0
498, 0, 218.425, -41.708, 51.1973, 0, 0, 0
499, 0, 218.425, -44.6918, 51.1973, 0, 0, 0
500, 0, 218.425, -47.6755, 51.1989, 0, 0, 0
501, 0, 218.425, -50.6593, 51.1973, 0, 0, 0
502, 0, 218.425, -53.6429, 51.1971, 0, 0, 0
503, 0, 218.425, -56.6267, 51.199, 0, 0, 0
504, 0, 218.425, -59.6105, 51.1973, 0, 0, 0
505, 0, 218.425, -62.5942, 51.1973, 0, 0, 0
506, 0, 218.425, -65.5779, 51.1989, 0, 0, 0
507, 0, 218.425, -68.5616, 51.1973, 0, 0, 0
508, 0, 218.425, -71.5454, 51.1973, 0, 0, 0
509, 0, 218.425, -74.5291, 51.1989, 0, 0, 0
510, 0, 218.425, -77.5128, 51.1973, 0, 0, 0
511, 0, 218.425, -80.4965, 51.1973, 0, 0, 0
512, 0, 218.425, -83.4803, 51.199, 0, 0, 0
513, 0, 217.426, 83.6088, 50.9135, 0, 0, 0
514, 0, 217.426, 80.6251, 50.9119, 0, 0, 0
515, 0, 217.426, 77.6414, 50.9119, 0, 0, 0
516, 0, 217.426, 74.6576, 50.9135, 0, 0, 0
517, 0, 217.426, 71.6739, 50.9119, 0, 0, 0
518, 0, 217.426, 68.6902, 50.9119, 0, 0, 0
519, 0, 217.426, 65.7064, 50.9136, 0, 0, 0
520, 0, 217.426, 62.7227, 50.9118, 0, 0, 0
521, 0, 217.426, 59.739, 50.9119, 0, 0, 0
522, 0, 217.426, 56.7552, 50.9136, 0, 0, 0
523, 0, 217.426, 53.7714, 50.9119, 0, 0, 0
524, 0, 217.426, 50.7877, 50.9119, 0, 0, 0
525, 0, 217.426, 47.804, 50.9136, 0, 0, 0
526, 0, 217.426, 44.8203, 50.9119, 0, 0, 0
527, 0, 217.426, 41.8366, 50.9119, 0, 0, 0
528, 0, 217.426, 38.8528, 50.9136, 0, 0, 0
529, 0, 217.426, 35.8691, 50.9119, 0, 0, 0
530, 0, 217.426, 32.8854, 50.9119, 0, 0, 0
531, 0, 217.426, 29.9016, 50.9136, 0, 0, 0
532, 0, 217.426, 26.9178, 50.9119, 0, 0, 0
533, 0, 217.426, 23.9342, 50.9119, 0, 0, 0
534, 0, 217.426, 20.9504, 50.9136, 0, 0, 0
535, 0, 217.426, 17.9666, 50.9119, 0, 0, 0
536, 0, 217.426, 14.9829, 50.9119, 0, 0, 0
537, 0, 217.426, 11.9992, 50.9136, 0, 0, 0
538, 0, 217.426, 9.01545, 50.912, 0, 0, 0
539, 0, 217.426, 6.03172, 50.9126, 0, 0, 0
540, 0, 217.426, 3.04798, 50.9124, 0, 0, 0
541, 0, 217.426, 0.06425, 50.9126, 0, 0, 0
542, 0, 217.426, -2.91948, 50.9124, 0, 0, 0
543, 0, 217.426, -5.90321, 50.9124, 0, 0, 0
544, 0, 217.426, -8.88694, 50.9122, 0, 0, 0
545, 0, 217.426, -11.8707, 50.9119, 0, 0, 0
546, 0, 217.426, -14.8544, 50.9136, 0, 0, 0
547, 0, 217.426, -17.8381, 50.9119, 0, 0, 0
548, 0, 217.426, -20.8219, 50.9136, 0, 0, 0
549, 0, 217.426, -23.8056, 50.9119, 0, 0, 0
550, 0, 217.426, -26.7893, 50.9119, 0, 0, 0
551, 0, 217.426, -29.7731, 50.9136, 0, 0, 0
552, 0, 217.426, -32.7569, 50.9119, 0, 0, 0
553, 0, 217.426, -35.7405, 50.9119, 0, 0, 0
554, 0, 217.426, -38.7243, 50.9136, 0, 0, 0
555, 0, 217.426, -41.708, 50.9119, 0, 0, 0
556, 0, 217.426, -44.6918, 50.9119, 0, 0, 0
557, 0, 217.426, -47.6755, 50.9136, 0, 0, 0
558, 0, 217.426, -50.6593, 50.9119, 0, 0, 0
559, 0, 217.426, -53.6429, 50.9118, 0, 0, 0
560, 0, 217.426, -56.6267, 50.9136, 0, 0, 0
561, 0, 217.426, -59.6105, 50.9119, 0, 0, 0
562, 0, 217.426, -62.5942, 50.9119, 0, 0, 0
563, 0, 217.426, -65.5779, 50.9135, 0, 0, 0
564, 0, 217.426, -68.5616, 50.9119, 0, 0, 0
565, 0, 217.426, -71.5454, 50.9119, 0, 0, 0
566, 0, 217.426, -74.5291, 50.9135, 0, 0, 0
567, 0, 217.426, -77.5128, 50.9119, 0, 0, 0
568, 0, 217.426, -80.4965, 50.9119, 0, 0, 0
569, 0, 217.426, -83.4803, 50.9136, 0, 0, 0
570, 0, 192.827, -83.4803, 54.8714, 0, 0, 0
571, 0, 191.64, -83.4803, 52.1522, 0, 0, 0
572, 0, 190.504, -83.4803, 49.5666, 0, 0, 0
573, 0, 189.419, -83.4803, 47.0639, 0, 0, 0
574, 0, 188.382, -83.4803, 44.7753, 0, 0, 0
575, 0, 187.391, -83.4803, 42.5624, 0, 0, 0
576, 0, 186.443, -83.4803, 40.5123, 0, 0, 0
577, 0, 185.536, -83.4803, 38.532, 0, 0, 0
578, 0, 184.67, -83.4803, 36.6203, 0, 0, 0
579, 0, 183.842, -83.4803, 34.9052, 0, 0, 0
580, 0, 192.827, -80.4965, 54.8696, 0, 0, 0
581, 0, 191.64, -80.4965, 52.1504, 0, 0, 0
582, 0, 190.504, -80.4965, 49.5649, 0, 0, 0
583, 0, 189.419, -80.4965, 47.0623, 0, 0, 0
584, 0, 188.382, -80.4965, 44.7738, 0, 0, 0
585, 0, 187.391, -80.4965, 42.561, 0, 0, 0
586, 0, 186.443, -80.4965, 40.5109, 0, 0, 0
587, 0, 185.536, -80.4965, 38.5307, 0, 0, 0
588, 0, 184.67, -80.4965, 36.6191, 0, 0, 0
589, 0, 183.842, -80.4965, 34.904, 0, 0, 0
590, 0, 192.827, -77.5128, 54.8696, 0, 0, 0
591, 0, 191.64, -77.5128, 52.1504, 0, 0, 0
592, 0, 190.504, -77.5128, 49.5649, 0, 0, 0
593, 0, 189.419, -77.5128, 47.0623, 0, 0, 0
594, 0, 188.382, -77.5128, 44.7738, 0, 0, 0
595, 0, 187.391, -77.5128, 42.561, 0, 0, 0
596, 0, 186.443, -77.5128, 40.5109, 0, 0, 0
597, 0, 185.536, -77.5128, 38.5307, 0, 0, 0
598, 0, 184.67, -77.5128, 36.6191, 0, 0, 0
599, 0, 183.842, -77.5128, 34.904, 0, 0, 0
600, 0, 192.827, -74.5291, 54.8713, 0, 0, 0
601, 0, 191.64, -74.5291, 52.1521, 0, 0, 0
602, 0, 190.504, -74.5291, 49.5665, 0, 0, 0
603, 0, 189.419, -74.5291, 47.0638, 0, 0, 0
604, 0, 188.382, -74.5291, 44.7752, 0, 0, 0
605, 0, 187.391, -74.5291, 42.5623, 0, 0, 0
606, 0, 186.443, -74.5291, 40.5122, 0, 0, 0
607, 0, 185.536, -74.5291, 38.5319, 0, 0, 0
608, 0, 184.67, -74.5291, 36.6202, 0, 0, 0
609, 0, 183.842, -74.5291, 34.9051, 0, 0, 0
610, 0, 192.827, -71.5454, 54.8696, 0, 0, 0
611, 0, 191.64, -71.5454, 52.1504, 0, 0, 0
612, 0, 190.504, -71.5454, 49.5649, 0, 0, 0
613, 0, 189.419, -71.5454, 47.0623, 0, 0, 0
614, 0, 188.382, -71.5454, 44.7738, 0, 0, 0
615, 0, 187.391, -71.5454, 42.561, 0, 0, 0
616, 0, 186.443, -71.5454, 40.5109, 0, 0, 0
617, 0, 185.536, -71.5454, 38.5307, 0, 0, 0
618, 0, 184.67, -71.5454, 36.6191, 0, 0, 0
619, 0, 183.842, -71.5454, 34.904, 0, 0, 0
620, 0, 192.827, -68.5616, 54.8696, 0, 0, 0
621, 0, 191.64, -68.5616, 52.1504, 0, 0, 0
622, 0, 190.504, -68.5616, 49.5649, 0, 0, 0
623, 0, 189.419, -68.5616, 47.0623, 0, 0, 0
624, 0, 188.382, -68.5616, 44.7738, 0, 0, 0
625, 0, 187.391, -68.5616, 42.561, 0, 0, 0
626, 0, 186.443, -68.5616, 40.5109, 0, 0, 0
627, 0, 185.536, -68.5616, 38.5307, 0, 0, 0
628, 0, 184.67, -68.5616, 36.6191, 0, 0, 0
629, 0, 183.842, -68.5616, 34.904, 0, 0, 0
630, 0, 192.827, -65.5779, 54.8713, 0, 0, 0
631, 0, 191.64, -65.5779, 52.1521, 0, 0, 0
632, 0, 190.504, -65.5779, 49.5665, 0, 0, 0
633, 0, 189.419, -65.5779, 47.0638, 0, 0, 0
634, 0, 188.382, -65.5779, 44.7752, 0, 0, 0
635, 0, 187.391, -65.5779, 42.5623, 0, 0, 0
636, 0, 186.443, -65.5779, 40.5122, 0, 0, 0
637, 0, 185.536, -65.5779, 38.5319, 0, 0, 0
638, 0, 184.67, -65.5779, 36.6202, 0, 0, 0
639, 0, 183.842, -65.5779, 34.9051, 0, 0, 0
640, 0, 192.827, -62.5942, 54.8696, 0, 0, 0
641, 0, 191.64, -62.5942, 52.1504, 0, 0, 0
642, 0, 190.504, -62.5942, 49.5649, 0, 0, 0
643, 0, 189.419, -62.5942, 47.0623, 0, 0, 0
644, 0, 188.382, -62.5942, 44.7738, 0, 0, 0
645, 0, 187.391, -62.5942, 42.561, 0, 0, 0
646, 0, 186.443, -62.5942, 40.5109, 0, 0, 0
647, 0, 185.536, -62.5942, 38.5307, 0, 0, 0
648, 0, 184.67, -62.5942, 36.6191, 0, 0, 0
649, 0, 183.842, -62.5942, 34.904, 0, 0, 0
650, 0, 192.827, -59.6105, 54.8696, 0, 0, 0
651, 0, 191.64, -59.6105, 52.1504, 0, 0, 0
652, 0, 190.504, -59.6105, 49.5649, 0, 0, 0
653, 0, 189.419, -59.6105, 47.0623, 0, 0, 0
654, 0, 188.382, -59.6105, 44.7738, 0, 0, 0
655, 0, 187.391, -59.6105, 42.561, 0, 0, 0
656, 0, 186.443, -59.6105, 40.5109, 0, 0, 0
657, 0, 185.536, -59.6105, 38.5307, 0, 0, 0
658, 0, 184.67, -59.6105, 36.6191, 0, 0, 0
659, 0, 183.842, -59.6105, 34.904, 0, 0, 0
660, 0, 192.827, -56.6267, 54.8714, 0, 0, 0
661, 0, 191.64, -56.6267, 52.1522, 0, 0, 0
662, 0, 190.504, -56.6267, 49.5666, 0, 0, 0
663, 0, 189.419, -56.6267, 47.0639, 0, 0, 0
664, 0, 188.382, -56.6267, 44.7753, 0, 0, 0
665, 0, 187.391, -56.6267, 42.5624, 0, 0, 0
666, 0, 186.443, -56.6267, 40.5123, 0, 0, 0
667, 0, 185.536, -56.6267, 38.532, 0, 0, 0
668, 0, 184.67, -56.6267, 36.6203, 0, 0, 0
669, 0, 183.842, -56.6267, 34.9052, 0, 0, 0
670, 0, 192.827, -53.6429, 54.8694, 0, 0, 0
671, 0, 191.64, -53.6429, 52.1503, 0, 0, 0
672, 0, 190.504, -53.6429, 49.5648, 0, 0, 0
673, 0, 189.419, -53.6429, 47.0622, 0, 0, 0
674, 0, 188.382, -53.6429, 44.7737, 0, 0, 0
675, 0, 187.391, -53.6429, 42.5609, 0, 0, 0
676, 0, 186.443, -53.6429, 40.5108, 0, 0, 0
677, 0, 185.536, -53.6429, 38.5306, 0, 0, 0
678, 0, 184.67, -53.6429, 36.619, 0, 0, 0
679, 0, 183.842, -53.6429, 34.904, 0, 0, 0
680, 0, 192.827, -50.6593, 54.8696, 0, 0, 0
681, 0, 191.64, -50.6593, 52.1504, 0, 0, 0
682, 0, 190.504, -50.6593, 49.5649, 0, 0, 0
683, 0, 189.419, -50.6593, 47.0623, 0, 0, 0
684, 0, 188.382, -50.6593, 44.7738, 0, 0, 0
685, 0, 187.391, -50.6593, 42.561, 0, 0, 0
686, 0, 186.443, -50.6593, 40.5109, 0, 0, 0
687, 0, 185.536, -50.6593, 38.5307, 0, 0, 0
688, 0, 184.67, -50.6593, 36.6191, 0, 0, 0
689, 0, 183.842, -50.6593, 34.904, 0, 0, 0
690, 0, 192.827, -47.6755, 54.8714, 0, 0, 0
691, 0, 191.64, -47.6755, 52.1521, 0, 0, 0
692, 0, 190.504, -47.6755, 49.5665, 0, 0, 0
693, 0, 189.419, -47.6755, 47.0638, 0, 0, 0
694, 0, 188.382, -47.6755, 44.7753, 0, 0, 0
695, 0, 187.391, -47.6755, 42.5624, 0, 0, 0
696, 0, 186.443, -47.6755, 40.5122, 0, 0, 0
697, 0, 185.536, -47.6755, 38.5319, 0, 0, 0
698, 0, 184.67, -47.6755, 36.6203, 0, 0, 0
699, 0, 183.842, -47.6755, 34.9052, 0, 0, 0
700, 0, 192.827, -44.6918, 54.8696, 0, 0, 0
701, 0, 191.64, -44.6918, 52.1504, 0, 0, 0
702, 0, 190.504, -44.6918, 49.5649, 0, 0, 0
703, 0, 189.419, -44.6918, 47.0623, 0, 0, 0
704, 0, 188.382, -44.6918, 44.7738, 0, 0, 0
705, 0, 187.391, -44.6918, 42.561, 0, 0, 0
706, 0, 186.443, -44.6918, 40.5109, 0, 0, 0
707, 0, 185.536, -44.6918, 38.5307, 0, 0, 0
708, 0, 184.67, -44.6918, 36.6191, 0, 0, 0
709, 0, 183.842, -44.6918, 34.904, 0, 0, 0
710, 0, 192.827, -41.708, 54.8696, 0, 0, 0
711, 0, 191.64, -41.708, 52.1504, 0, 0, 0
712, 0, 190.504, -41.708, 49.5649, 0, 0, 0
713, 0, 189.419, -41.708, 47.0623, 0, 0, 0
714, 0, 188.382, -41.708, 44.7738, 0, 0, 0
715, 0, 187.391, -41.708, 42.561, 0, 0, 0
716, 0, 186.443, -41.708, 40.5109, 0, 0, 0
717, 0, 185.536, -41.708, 38.5307, 0, 0, 0
718, 0, 184.67, -41.708, 36.6191, 0, 0, 0
719, 0, 183.842, -41.708, 34.904, 0, 0, 0
720, 0, 192.827, -38.7243, 54.8714, 0, 0, 0
721, 0, 191.64, -38.7243, 52.1521, 0, 0, 0
722, 0, 190.504, -38.7243, 49.5665, 0, 0, 0
723, 0, 189.419, -38.7243, 47.0638, 0, 0, 0
724, 0, 188.382, -38.7243, 44.7753, 0, 0, 0
725, 0, 187.391, -38.7243, 42.5624, 0, 0, 0
726, 0, 186.443, -38.7243, 40.5122, 0, 0, 0
727, 0, 185.536, -38.7243, 38.5319, 0, 0, 0
728, 0, 184.67, -38.7243, 36.6203, 0, 0, 0
729, 0, 183.842, -38.7243, 34.9052, 0, 0, 0
730, 0, 192.827, -35.7405, 54.8695, 0, 0, 0
731, 0, 191.64, -35.7405, 52.1504, 0, 0, 0
732, 0, 190.504, -35.7405, 49.5648, 0, 0, 0
733, 0, 189.419, -35.7405, 47.0622, 0, 0, 0
734, 0, 188.382, -35.7405, 44.7737, 0, 0, 0
735, 0, 187.391, -35.7405, 42.5609, 0, 0, 0
736, 0, 186.443, -35.7405, 40.5109, 0, 0, 0
737, 0, 185.536, -35.7405, 38.5306, 0, 0, 0
738, 0, 184.67, -35.7405, 36.619, 0, 0, 0
739, 0, 183.842, -35.7405, 34.904, 0, 0, 0
740, 0, 192.827, -32.7569, 54.8696, 0, 0, 0
741, 0, 191.64, -32.7569, 52.1504, 0, 0, 0
742, 0, 190.504, -32.7569, 49.5649, 0, 0, 0
743, 0, 189.419, -32.7569, 47.0623, 0, 0, 0
744, 0, 188.382, -32.7569, 44.7738, 0, 0, 0
745, 0, 187.391, -32.7569, 42.561, 0, 0, 0
746, 0, 186.443, -32.7569, 40.5109, 0, 0, 0
747, 0, 185.536, -32.7569, 38.5307, 0, 0, 0
748, 0, 184.67, -32.7569, 36.6191, 0, 0, 0
749, 0, 183.842, -32.7569, 34.904, 0, 0, 0
750, 0, 192.827, -29.7731, 54.8714, 0, 0, 0
751, 0, 191.64, -29.7731, 52.1521, 0, 0, 0
752, 0, 190.504, -29.7731, 49.5665, 0, 0, 0
753, 0, 189.419, -29.7731, 47.0638, 0, 0, 0
754, 0, 188.382, -29.7731, 44.7753, 0, 0, 0
755, 0, 187.391, -29.7731, 42.5624, 0, 0, 0
756, 0, 186.443, -29.7731, 40.5122, 0, 0, 0
757, 0, 185.536, -29.7731, 38.5319, 0, 0, 0
758, 0, 184.67, -29.7731, 36.6203, 0, 0, 0
759, 0, 183.842, -29.7731, 34.9052, 0, 0, 0
760, 0, 192.827, -26.7893, 54.8696, 0, 0, 0
761, 0, 191.64, -26.7893, 52.1504, 0, 0, 0
762, 0, 190.504, -26.7893, 49.5649, 0, 0, 0
763, 0, 189.419, -26.7893, 47.0623, 0, 0, 0
764, 0, 188.382, -26.7893, 44.7738, 0, 0, 0
765, 0, 187.391, -26.7893, 42.561, 0, 0, 0
766, 0, 186.443, -26.7893, 40.5109, 0, 0, 0
767, 0, 185.536, -26.7893, 38.5307, 0, 0, 0
768, 0, 184.67, -26.7893, 36.6191, 0, 0, 0
769, 0, 183.842, -26.7893, 34.904, 0, 0, 0
770, 0, 192.827, -23.8056, 54.8695, 0, 0, 0
771, 0, 191.64, -23.8056, 52.1504, 0, 0, 0
772, 0, 190.504, -23.8056, 49.5648, 0, 0, 0
773, 0, 189.419, -23.8056, 47.0622, 0, 0, 0
774, 0, 188.382, -23.8056, 44.7737, 0, 0, 0
775, 0, 187.391, -23.8056, 42.5609, 0, 0, 0
776, 0, 186.443, -23.8056, 40.5109, 0, 0, 0
777, 0, 185.536, -23.8056, 38.5306, 0, 0, 0
778, 0, 184.67, -23.8056, 36.619, 0, 0, 0
779, 0, 183.842, -23.8056, 34.904, 0, 0, 0
780, 0, 192.827, -20.8219, 54.8714, 0, 0, 0
781, 0, 191.64, -20.8219, 52.1522, 0, 0, 0
782, 0, 190.504, -20.8219, 49.5665, 0, 0, 0
783, 0, 189.419, -20.8219, 47.0638, 0, 0, 0
784, 0, 188.382, -20.8219, 44.7753, 0, 0, 0
785, 0, 187.391, -20.8219, 42.5624, 0, 0, 0
786, 0, 186.443, -20.8219, 40.5123, 0, 0, 0
787, 0, 185.536, -20.8219, 38.532, 0, 0, 0
788, 0, 184.67, -20.8219, 36.6203, 0, 0, 0
789, 0, 183.842, -20.8219, 34.9052, 0, 0, 0
790, 0, 192.827, -17.8381, 54.8695, 0, 0, 0
791, 0, 191.64, -17.8381, 52.1504, 0, 0, 0
792, 0, 190.504, -17.8381, 49.5648, 0, 0, 0
793, 0, 189.419, -17.8381, 47.0622, 0, 0, 0
794, 0, 188.382, -17.8381, 44.7738, 0, 0, 0
795, 0, 187.391, -17.8381, 42.561, 0, 0, 0
796, 0, 186.443, -17.8381, 40.5109, 0, 0, 0
797, 0, 185.536, -17.8381, 38.5306, 0, 0, 0
798, 0, 184.67, -17.8381, 36.619, 0, 0, 0
799, 0, 183.842, -17.8381, 34.904, 0, 0, 0
800, 0, 192.827, -14.8544, 54.8714, 0, 0, 0
801, 0, 191.64, -14.8544, 52.1521, 0, 0, 0
802, 0, 190.504, -14.8544, 49.5665, 0, 0, 0
803, 0, 189.419, -14.8544, 47.0638, 0, 0, 0
804, 0, 188.382, -14.8544, 44.7753, 0, 0, 0
805, 0, 187.391, -14.8544, 42.5624, 0, 0, 0
806, 0, 186.443, -14.8544, 40.5122, 0, 0, 0
807, 0, 185.536, -14.8544, 38.5319, 0, 0, 0
808, 0, 184.67, -14.8544, 36.6203, 0, 0, 0
809, 0, 183.842, -14.8544, 34.9052, 0, 0, 0
810, 0, 192.827, -11.8707, 54.8695, 0, 0, 0
811, 0, 191.64, -11.8707, 52.1504, 0, 0, 0
812, 0, 190.504, -11.8707, 49.5648, 0, 0, 0
813, 0, 189.419, -11.8707, 47.0622, 0, 0, 0
814, 0, 188.382, -11.8707, 44.7738, 0, 0, 0
815, 0, 187.391, -11.8707, 42.561, 0, 0, 0
816, 0, 186.443, -11.8707, 40.5109, 0, 0, 0
817, 0, 185.536, -11.8707, 38.5306, 0, 0, 0
818, 0, 184.67, -11.8707, 36.619, 0, 0, 0
819, 0, 183.842, -11.8707, 34.904, 0, 0, 0
820, 0, 192.827, -8.88694, 54.8699, 0, 0, 0
821, 0, 191.64, -8.88694, 52.1508, 0, 0, 0
822, 0, 190.504, -8.88694, 49.5652, 0, 0, 0
823, 0, 189.419, -8.88694, 47.0626, 0, 0, 0
824, 0, 188.382, -8.88694, 44.7741, 0, 0, 0
825, 0, 187.391, -8.88694, 42.5613, 0, 0, 0
826, 0, 186.443, -8.88694, 40.5112, 0, 0, 0
827, 0, 185.536, -8.88694, 38.5309, 0, 0, 0
828, 0, 184.67, -8.88694, 36.6193, 0, 0, 0
829, 0, 183.842, -8.88694, 34.9042, 0, 0, 0
830, 0, 192.827, -5.90321, 54.8701, 0, 0, 0
831, 0, 191.64, -5.90321, 52.1509, 0, 0, 0
832, 0, 190.504, -5.90321, 49.5653, 0, 0, 0
833, 0, 189.419, -5.90321, 47.0627, 0, 0, 0
834, 0, 188.382, -5.90321, 44.7742, 0, 0, 0
835, 0, 187.391, -5.90321, 42.5614, 0, 0, 0
836, 0, 186.443, -5.90321, 40.5113, 0, 0, 0
837, 0, 185.536, -5.90321, 38.531, 0, 0, 0
838, 0, 184.67, -5.90321, 36.6194, 0, 0, 0
839, 0, 183.842, -5.90321, 34.9044, 0, 0, 0
840, 0, 192.827, -2.91948, 54.8701, 0, 0, 0
841, 0, 191.64, -2.91948, 52.1509, 0, 0, 0
842, 0, 190.504, -2.91948, 49.5653, 0, 0, 0
843, 0, 189.419, -2.91948, 47.0627, 0, 0, 0
844, 0, 188.382, -2.91948, 44.7742, 0, 0, 0
845, 0, 187.391, -2.91948, 42.5614, 0, 0, 0
846, 0, 186.443, -2.91948, 40.5113, 0, 0, 0
847, 0, 185.536, -2.91948, 38.531, 0, 0, 0
848, 0, 184.67, -2.91948, 36.6194, 0, 0, 0
849, 0, 183.842, -2.91948, 34.9044, 0, 0, 0
850, 0, 192.827, 0.06425, 54.8703, 0, 0, 0
851, 0, 191.64, 0.06425, 52.1511, 0, 0, 0
852, 0, 190.504, 0.06425, 49.5655, 0, 0, 0
853, 0, 189.419, 0.06425, 47.0629, 0, 0, 0
854, 0, 188.382, 0.06425, 44.7744, 0, 0, 0
855, 0, 187.391, 0.06425, 42.5615, 0, 0, 0
856, 0, 186.443, 0.06425, 40.5114, 0, 0, 0
857, 0, 185.536, 0.06425, 38.5312, 0, 0, 0
858, 0, 184.67, 0.06425, 36.6195, 0, 0, 0
859, 0, 183.842, 0.06425, 34.9045, 0, 0, 0
860, 0, 192.827, 3.04798, 54.8701, 0, 0, 0
861, 0, 191.64, 3.04798, 52.1509, 0, 0, 0
862, 0, 190.504, 3.04798, 49.5653, 0, 0, 0
863, 0, 189.419, 3.04798, 47.0627, 0, 0, 0
864, 0, 188.382, 3.04798, 44.7742, 0, 0, 0
865, 0, 187.391, 3.04798, 42.5614, 0, 0, 0
866, 0, 186.443, 3.04798, 40.5113, 0, 0, 0
867, 0, 185.536, 3.04798, 38.531, 0, 0, 0
868, 0, 184.67, 3.04798, 36.6194, 0, 0, 0
869, 0, 183.842, 3.04798, 34.9044, 0, 0, 0
870, 0, 192.827, 6.03172, 54.8703, 0, 0, 0
871, 0, 191.64, 6.03172, 52.1511, 0, 0, 0
872, 0, 190.504, 6.03172, 49.5655, 0, 0, 0
873, 0, 189.419, 6.03172, 47.0629, 0, 0, 0
874, 0, 188.382, 6.03172, 44.7744, 0, 0, 0
875, 0, 187.391, 6.03172, 42.5615, 0, 0, 0
876, 0, 186.443, 6.03172, 40.5114, 0, 0, 0
877, 0, 185.536, 6.03172, 38.5312, 0, 0, 0
878, 0, 184.67, 6.03172, 36.6195, 0, 0, 0
879, 0, 183.842, 6.03172, 34.9045, 0, 0, 0
880, 0, 192.827, 9.01545, 54.8697, 0, 0, 0
881, 0, 191.64, 9.01545, 52.1506, 0, 0, 0
882, 0, 190.504, 9.01545, 49.565, 0, 0, 0
883, 0, 189.419, 9.01545, 47.0624, 0, 0, 0
884, 0, 188.382, 9.01545, 44.7739, 0, 0, 0
885, 0, 187.391, 9.01545, 42.5611, 0, 0, 0
886, 0, 186.443, 9.01545, 40.511, 0, 0, 0
887, 0, 185.536, 9.01545, 38.5308, 0, 0, 0
888, 0, 184.67, 9.01545, 36.6192, 0, 0, 0
889, 0, 183.842, 9.01545, 34.9041, 0, 0, 0
890, 0, 192.827, 11.9992, 54.8714, 0, 0, 0
891, 0, 191.64, 11.9992, 52.1522, 0, 0, 0
892, 0, 190.504, 11.9992, 49.5665, 0, 0, 0
893, 0, 189.419, 11.9992, 47.0638, 0, 0, 0
894, 0, 188.382, 11.9992, 44.7753, 0, 0, 0
895, 0, 187.391, 11.9992, 42.5624, 0, 0, 0
896, 0, 186.443, 11.9992, 40.5123, 0, 0, 0
897, 0, 185.536, 11.9992, 38.5319, 0, 0, 0
898, 0, 184.67, 11.9992, 36.6203, 0, 0, 0
899, 0, 183.842, 11.9992, 34.9052, 0, 0, 0
900, 0, 192.827, 14.9829, 54.8695, 0, 0, 0
901, 0, 191.64, 14.9829, 52.1504, 0, 0, 0
902, 0, 190.504, 14.9829, 49.5648, 0, 0, 0
903, 0, 189.419, 14.9829, 47.0622, 0, 0, 0
